Region_Comercial,Subregion_Comercial,AGRUP_PIVO,CANAL,Marca,Tamano,EMPAQUE,Retornable,Agrup_Producto,SKU,MES,MES-CUOTA, AL-CUOTA ,AL-VENTA-2017,AL-VENTA-2018,AL-VENTA-2019,YEAR-2018,YEAR-2019
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,1.10,1.10,0.00,0.00,0.00,10.57,10.57
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3.60,3.60,4.23,0.00,4.23,69.74,101.44
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,3.94,3.95,7.13,4.76,4.76,115.71,149.79
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,7.52,7.52,16.91,4.23,33.81,371.96,492.42
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,119.73,119.73,52.31,19.02,104.61,1058.03,3067.10
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,1.10,1.10,0.00,0.00,0.00,8.45,7.40
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,39.05,39.04,38.04,38.04,28.53,362.99,353.21
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3806.94,3806.94,4896.75,3849.56,3797.27,27944.96,25444.93
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,5145.82,5145.81,6001.86,4792.45,4706.46,41140.80,33401.71
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,392.84,392.86,368.61,416.34,433.42,2789.16,2647.02
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,67.04,67.06,191.00,93.52,53.10,918.04,491.38
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,618.06,618.06,1273.32,1273.85,561.64,8419.26,4359.94
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,458.04,458.07,593.21,679.20,443.42,6231.29,3178.46
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,13.82,13.82,339.20,2.11,114.12,21.13,234.59
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,2641.26,2641.24,2893.77,2087.51,2650.73,16670.50,17720.33
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,3597.03,3597.02,4133.85,2781.79,3500.62,26774.55,24847.91
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,374.61,374.61,322.29,353.99,414.93,2337.95,2264.15
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,52.50,52.51,127.60,82.42,59.18,593.35,373.82
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,7.37,7.38,0.00,3.17,0.00,45.97,45.97
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,91.56,91.56,73.97,92.99,87.18,676.29,621.87
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,941.01,941.02,854.75,597.97,732.30,5580.23,5525.54
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,9.72,9.73,13.74,10.57,10.04,54.95,62.34
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,16.91,16.92,28.53,25.36,22.19,202.10,126.02
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,11.23,11.24,10.57,21.13,4.23,143.71,86.12
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,87.67,87.68,60.63,71.33,44.38,601.14,459.67
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,8.45,0.00,2.11,0.00,8.45
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,31.01,31.01,33.81,29.59,44.91,228.25,257.84
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,458.14,458.14,347.53,265.10,365.75,2669.65,2809.93
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,8.05,8.05,7.40,6.34,8.98,38.04,36.46
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,7.71,7.70,6.34,7.93,9.51,81.63,57.06
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,SPRITE SIN AZuCAR,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZuCAR FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,752.91,0.00,3434.44,0.00
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,171.08,171.09,156.92,328.12,195.76,1273.89,726.77
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,MIXTOS,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,49.67
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,MIXTOS,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,21.40,0.00,85.59,11.89
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3034.55,3034.43,4693.33,3817.86,3081.87,15785.51,13053.97
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,6151.81,6150.51,6658.47,5405.47,6024.84,22606.62,23326.63
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,537.07,537.04,278.97,439.59,484.85,1721.36,2011.24
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,161.01,161.02,214.78,153.49,118.09,680.54,557.95
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,906.35,906.35,1565.50,1518.48,824.23,6332.80,3461.22
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,594.64,594.68,593.21,634.82,388.34,2762.77,2079.21
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,145.50,145.22,365.62,44.38,121.52,185.98,417.40
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,2744.26,2743.68,3332.83,2440.98,2097.55,10171.79,9235.56
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,5214.37,5212.98,4913.71,4249.56,5667.81,17606.92,20115.69
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,530.80,530.80,191.26,386.22,474.46,1488.89,1920.72
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,140.43,140.44,425.86,121.52,107.79,505.38,457.30
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,SPRITE SIN AZuCAR,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZuCAR FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,4638.69,0.00,15655.69,0.00
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,770.32,770.32,357.97,532.59,171.19,1540.72,1103.23
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,16513.96,16513.97,17691.27,21453.12,17913.35,65005.54,51751.32
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,35572.26,35572.26,30254.96,30348.08,27982.77,101063.85,120092.97
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,1735.43,1735.43,745.68,1001.75,1325.10,3939.38,5727.31
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,167.01,167.01,64.99,233.01,71.33,680.01,523.08
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3814.40,3814.40,4548.04,6259.89,3151.08,22152.66,13984.37
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,2281.02,2281.02,2296.76,2836.48,2496.48,13020.53,7750.98
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,713.27,0.00,173.30,0.00,300.10
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,10239.03,10239.02,10932.62,12365.50,11974.52,42667.43,36139.14
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,26221.64,26221.64,29182.66,26714.71,29663.33,87442.18,116780.98
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,1671.41,1671.41,427.96,618.17,1277.55,2873.17,4878.08
REGION SUR,Sub. Arequipa,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,121.08,121.08,69.74,185.46,58.65,429.56,351.89
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,SPRITE SIN AZuCAR,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZuCAR FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,15474.61,0.00,50936.52,0.00
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,745.39,745.39,651.48,949.47,723.07,3807.41,2791.62
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,MIXTOS,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,980.62
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,MIXTOS,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,1130.15,0.00,4483.36,832.95
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,38761.44,38761.45,44455.37,43565.63,39405.59,157147.14,146341.34
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,50924.69,50924.71,56542.10,55781.27,44463.10,217927.25,184920.18
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,2595.23,2595.29,1448.56,1990.64,2597.00,7945.31,9957.58
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,451.30,451.31,818.97,527.31,384.38,2405.39,1543.35
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,14244.15,14244.02,23782.09,23129.58,12592.17,95067.60,52103.24
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,6553.74,6553.68,9680.00,11842.03,5351.19,46577.59,22962.08
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1800.44,1800.33,4532.72,245.15,2113.93,1303.97,6716.92
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,30264.62,30264.54,30190.98,29180.77,30301.93,102889.30,110206.42
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,44344.19,44344.04,46860.91,48024.75,40589.63,183429.07,170981.20
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,3176.35,3176.37,1278.78,2038.37,3121.48,8102.22,11824.24
REGION SUR,Sub. Arequipa,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,508.36,508.32,739.71,591.24,612.37,2380.29,2032.88
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,SPRITE SIN AZuCAR,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZuCAR FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,469.58,0.00,1597.75,0.00
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,130.50,130.49,99.86,149.26,82.69,558.75,386.24
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,MIXTOS,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,2.38,0.00
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,490.17,490.26,657.27,501.93,420.57,2204.80,1766.28
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,6478.22,6479.49,5626.20,5129.67,5399.93,22391.44,21674.99
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,91.87,91.89,112.71,76.08,94.57,356.64,336.03
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,261.54,261.55,317.02,277.39,232.22,1190.41,945.51
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,149.12,149.11,374.07,340.26,90.88,1553.35,492.42
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,397.22,397.24,303.14,475.52,348.72,2016.20,1336.61
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,169.69,169.73,173.30,78.20,95.10,308.56,310.67
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,265.63,266.18,359.81,292.18,224.55,1158.14,1008.62
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,4345.56,4346.92,3434.05,3179.25,4070.06,13141.00,14949.16
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,76.24,76.21,86.65,65.52,80.31,281.61,286.36
REGION SUR,Sub. Arequipa,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,287.72,287.73,245.69,275.81,262.33,976.42,991.48
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,14.05,14.04,43.32,26.42,16.91,124.69,58.65
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,100.97,100.97,147.41,108.18,210.81,430.35,532.19
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,6.66,6.66,3.17,5.81,7.93,24.83,19.55
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,2.38,3.96,0.00,17.44,0.00
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,7.11,7.12,2.11,15.85,7.40,63.40,25.36
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,31.42,31.43,22.59,19.02,43.59,154.54,94.31
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,12.49,12.48,29.59,16.91,6.34,71.86,42.80
REGION SUR,Sub. Arequipa,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,38.09,38.09,38.04,26.15,67.37,143.84,187.43
